psychology;মনোবিজ্ঞান
counselor;পরামর্শদাতা
chapter;অধ্যায়
divorce;বিবাহবিচ্ছেদ
owe;ঋণী
pipe;পাইপ
athletic;ক্রীড়াবিদ
slight;সামান্য
math;গণিত
shade;ছায়া
tail;লেজ
sustain;বজায় রাখা
mount;মাউন্ট
obligation;বাধ্যবাধকতা
angle;কোণ
palm;পাম
differ;পার্থক্য
custom;কাস্টম
economist;অর্থনীতিবিদ
fifteen;পনের
soup;স্যুপ
celebration;উদযাপন
efficient;দক্ষ
composition;গঠন
satisfy;পরিতৃপ্ত করা
pile;গাদা
briefly;সংক্ষেপে
carbon;কার্বন
closer;কাছাকাছি
consume;গ্রাস করা
scheme;পরিকল্পনা
crack;ফাটল
frequency;ফ্রিকোয়েন্সি
tobacco;তামাক
survivor;বেঁচে থাকা
besides;ছাড়াও
psychologist;মনোবিজ্ঞানী
wealthy;ধনী
galaxy;ছায়াপথ
given;দেওয়া
ski;স্কি
limitation;সীমাবদ্ধতা
trace;ট্রেস
appointment;অ্যাপয়েন্টমেন্ট
preference;পছন্দ
meter;মিটার
explosion;বিস্ফোরণ
publicly;প্রকাশ্যে
incredible;অবিশ্বাস্য
fighter;যোদ্ধা
rapid;দ্রুত
admission;ভর্তি
hunter;শিকারী
educate;শিক্ষিত
painful;বেদনাদায়ক
friendship;বন্ধুত্ব
aide;সহায়
infant;শিশু
calculate;গণনা করা
fifty;পঞ্চাশ
rid;পরিত্রাণ
porch;বারান্দা
tendency;প্রবণতা
uniform;ইউনিফর্ম
formation;গঠন
scholarship;বৃত্তি
reservation;সংরক্ষণ
efficiency;দক্ষতা
qualify;যোগ্যতা
mall;মল
derive;আহরণ
scandal;কলঙ্ক
PC;পিসি
helpful;সহায়ক
impress;প্রভাবিত
heel;সব
resemble;অনুরূপ
privacy;গোপনীয়তা
fabric;ফ্যাব্রিক
contest;প্রতিযোগিতা
proportion;অনুপাত
guideline;নির্দেশিকা
rifle;রাইফেল
maintenance;রক্ষণাবেক্ষণ
conviction;দৃঢ় বিশ্বাস
trick;কৌশল
organic;জৈব
tent;তাঁবু
examination;পরীক্ষা
publisher;প্রকাশক
strengthen;শক্তিশালী করা
proposed;প্রস্তাবিত
myth;শ্রুতি
sophisticated;পরিশীলিত
cow;গাভী
etc;ইত্যাদি
standing;দাঁড়ানো
asleep;ঘুমন্ত
tennis;টেনিস
nerve;স্নায়ু
barrel;পিপা
bombing;বোমা হামলা
membership;সদস্যপদ
ratio;অনুপাত
menu;তালিকা
controversial;বিতর্কিত
desperate;মরিয়া
lifestyle;জীবনধারা
humor;মেজাজ
loud;জোরে
glove;দস্তানা
sufficient;যথেষ্ট
narrative;বর্ণনামূলক
photographer;ফটোগ্রাফার
helicopter;হেলিকপ্টার
modest;বিনয়ী
provider;প্রদানকারী
delay;বিলম্ব
agricultural;কৃষি
explode;বিস্ফোরণ
stroke;স্ট্রোক
scope;সুযোগ
punishment;শাস্তি
handful;থাবা
badly;খারাপভাবে
horizon;দিগন্ত
curious;কৌতূহলী
downtown;শহরের কেন্দ্রস্থল
girlfriend;বান্ধবী
prompt;শীঘ্র
cholesterol;কোলেস্টেরল
absorb;শোষণ করা
adjustment;সমন্বয়
taxpayer;করদাতা
eager;আগ্রহী
principal;অধ্যক্ষ
detailed;বিশদ
motivation;প্রেরণা
assignment;নিয়োগ
restriction;সীমাবদ্ধতা
laboratory;পরীক্ষাগার
workshop;কর্মশালা
differently;ভিন্নভাবে
auto;স্বয়ংক্রিয়
romantic;রোমান্টিক
cotton;তুলা
motor;মোটর
sue;মামলা
flavor;স্বাদ
overlook;উপেক্ষা করা
float;ভাসা
undergo;সহ্য করা
sequence;ক্রম
demonstration;প্রদর্শন
jet;জেট
orange;কমলা
consumption;খরচ
assert;জাহির করা
blade;ব্লেড
temporary;অস্থায়ী
medication;ঔষধ
cabin;কেবিন
bite;কামড়
edition;সম্পাদনা
valley;উপত্যকা
yours;তোমার
pitch;পিচ
pine;পাইন
brilliant;উজ্জ্বল
versus;বনাম
manufacturing;উত্পাদন
absolute;পরম
chef;পাচক
discrimination;বৈষম্য
offensive;আক্রমণাত্মক
boom;বুম
register;নিবন্ধন
appoint;নিয়োগ
heritage;ঐতিহ্য
God;সৃষ্টিকর্তা
dominant;প্রভাবশালী
successfully;সফলভাবে
shit;বিষ্ঠা
lemon;লেবু
hungry;ক্ষুধার্ত
wander;বিচরণ
submit;জমা
economics;অর্থনীতি
naked;নগ্ন
anticipate;পূর্বানুমান
nut;বাদাম
legacy;উত্তরাধিকার
extension;এক্সটেনশন
shrug;ঝাঁকান
battery;ব্যাটারি
arrival;আগমন
legitimate;বৈধ
orientation;অভিযোজন
inflation;মুদ্রাস্ফীতি
cope;সামলাতে
flame;শিখা
cluster;ক্লাস্টার
wound;ক্ষত
dependent;নির্ভরশীল
shower;ঝরনা
institutional;প্রাতিষ্ঠানিক
depict;চিত্রিত করা
operating;অপারেটিং
flesh;মাংস
garage;গ্যারেজ
operator;অপারেটর
instructor;প্রশিক্ষক
collapse;পতন
borrow;ধার করা
furthermore;অধিকন্তু
comedy;কমেডি
mortgage;বন্ধক
sanction;অনুমোদন
civilian;বেসামরিক
twelve;বারো
weekly;সাপ্তাহিক
habitat;বাসস্থান
grain;শস্য
brush;ব্রাশ
consciousness;চেতনা
devote;উৎসর্গ করা
measurement;মাপা
province;প্রদেশ
ease;আরাম
seize;জব্দ করা
ethics;নীতিশাস্ত্র
nomination;মনোনয়ন
permission;অনুমতি
wise;জ্ঞানী
actress;অভিনেত্রী
summit;সামিট
acid;অ্যাসিড
odds;মতভেদ
gifted;প্রতিভাধর
frustration;পরাজয়
medium;মধ্যম
physically;শারীরিকভাবে
distinguish;পার্থক্য করা
shore;কূল
repeatedly;পুনঃপুনঃ
lung;ফুসফুস
running;চলমান
distinct;স্বতন্ত্র
artistic;শৈল্পিক
discourse;বক্তৃতা
basket;ঝুড়ি
ah;আহ
fighting;যুদ্ধ
impressive;চিত্তাকর্ষক
competitor;প্রতিযোগী
ugly;কুৎসিত
worried;উদ্বিগ্ন
portray;ভাষায় বর্ণনা করা
powder;পাউডার
ghost;প্রেতাত্মা
persuade;পটান
moderate;মধ্যপন্থী
subsequent;পরবর্তী
continued;অব্যাহত
cookie;কুকি
carrier;বাহক
cooking;রান্না
frequent;ঘন ঘন
ban;নিষেধাজ্ঞা
awful;ভয়াবহ, আতঙ্কজনক
admire;প্রশংসা করা
pet;পোষা প্রাণী
miracle;অলৌকিক ঘটনা
exceed;অতিক্রম
rhythm;তাল
widespread;ব্যাপক
killing;হত্যা
lovely;সুন্দর
sin;পাপ
charity;দানশীলতা
script;লিপি
tactic;কৌশল
identification;সনাক্তকরণ
transformation;রূপান্তর
everyday;প্রতিদিন
headline;শিরোনাম
venture;উদ্যোগ
invasion;আক্রমণ
nonetheless;তবুও
adequate;পর্যাপ্ত
piano;পিয়ানো
grocery;মুদিখানা
intensity;তীব্রতা
exhibit;প্রদর্শন
blanket;কম্বল
margin;মার্জিন
quarterback;কোয়ার্টারব্যাক
mouse;মাউস
rope;দড়ি
concrete;কংক্রিট
prescription;প্রেসক্রিপশন
African-American;আফ্রিকান আমেরিকান
chase;পশ্চাদ্ধাবন
brick;ইট
recruit;নিয়োগ
patch;প্যাচ
consensus;ঐক্যমত
horror;ভয়াবহ
recording;রেকর্ডিং
changing;পরিবর্তন
painter;চিত্রকর
colonial;ঔপনিবেশিক
pie;এ
sake;খাতির
gaze;দৃষ্টি
courage;সাহস
pregnancy;গর্ভাবস্থা
swear;শপথ
defeat;পরাজয়
clue;সূত্র
reinforce;শক্তিশালী করা
confusion;বিভ্রান্তি
slice;টুকরা
occupation;পেশা
dear;প্রিয়
coal;কয়লা
sacred;পবিত্র
formula;সূত্র
cognitive;জ্ঞান ভিত্তিক
collective;সমষ্টিগত
exact;সঠিক
uncle;চাচা
captain;অধিনায়ক
sigh;দীর্ঘশ্বাস
attribute;বৈশিষ্ট্য
dare;সাহস
homeless;গৃহহীন
gallery;গ্যালারি
soccer;ফুটবল
defendant;প্রতিবাদী
tunnel;টানেল
fitness;ফিটনেস
lap;ভাঁজ
grave;কবর
toe;তারপর
container;ধারক
virtue;পুণ্য
abroad;বিদেশে
architect;স্থপতি
dramatically;নাটকীয়ভাবে
makeup;মেকআপ
inquiry;অনুসন্ধান
rose;গোলাপ
surprisingly;আশ্চর্যজনকভাবে
highlight;লক্ষণীয় করা
decrease;হ্রাস
indication;ইঙ্গিত
rail;রেল
anniversary;বার্ষিকী
couch;পালঙ্ক
alliance;জোট
hypothesis;অনুমান
boyfriend;প্রেমিক
compose;রচনা করা
mess;মেস
legend;কিংবদন্তি
regulate;নিয়ন্ত্রণ করা
adolescent;কিশোর
shine;চকমক
norm;আদর্শ
upset;মর্মাহত
remark;মন্তব্য
resign;পদত্যাগ
reward;পুরস্কার
gentle;মৃদু
related;সম্পর্কিত
organ;অঙ্গ
lightly;হালকাভাবে
concerning;সম্পর্কিত
invent;উদ্ভাবন
laughter;হাসি
northwest;উত্তর-পশ্চিম
counseling;কাউন্সেলিং
receiver;রিসিভার
ritual;আচার
insect;পোকা
interrupt;বাধা
salmon;স্যালমন মাছ
trading;লেনদেন
magic;জাদু
superior;উচ্চতর
combat;যুদ্ধ
stem;স্টেম
surgeon;সার্জন
acceptable;গ্রহণযোগ্য
physics;পদার্থবিদ্যা
rape;ধর্ষণ
counsel;পরামর্শ
jeans;জিন্স
hunt;খোজা
continuous;একটানা
log;লগ
echo;প্রতিধ্বনি
pill;বড়ি
excited;উত্তেজিত
sculpture;ভাস্কর্য
compound;যৌগ
integrate;সংহত করা
flour;ময়দা
bitter;তিক্ত
bare;শুধু
slope;ঢাল
rent;ভাড়া
presidency;প্রেসিডেন্সি
serving;ভজনা
subtle;সূক্ষ্ম
greatly;ব্যাপকভাবে
bishop;বিশপ
drinking;মদ্যপান
acceptance;গ্রহণযোগ্যতা
pump;পাম্প
candy;মিছরি
evil;মন্দ
pleased;খুশি
medal;পদক
beg;ভিক্ষা করা
sponsor;পৃষ্ঠপোষক
ethical;নৈতিক
secondary;মাধ্যমিক
slam;স্লাম
export;রপ্তানি
experimental;পরীক্ষামূলক
melt;গলে
midnight;মধ্যরাত
curve;বক্ররেখা
integrity;অখণ্ডতা
entitle;এনটাইটেল
evident;স্পষ্ট
logic;যুক্তি
essence;সারাংশ
exclude;বাদ
harsh;কঠোর
closet;আলমারি
suburban;শহরতলির
greet;অভিবাদন
interior;অভ্যন্তর
corridor;করিডোর
retail;খুচরা
pitcher;কলস
march;মার্চ
snake;সাপ
excuse;অজুহাত
weakness;দুর্বলতা
pig;শূকর
classical;শাস্ত্রীয়
estimated;আনুমানিক
T-shirt;টি-শার্ট
unemployment;বেকারত্ব
civilization;সভ্যতা
fold;ভাঁজ
reverse;বিপরীত
missing;অনুপস্থিত
correlation;পারস্পরিক সম্পর্ক
humanity;মানবতা
flash;ফ্ল্যাশ
developer;বিকাশকারী
reliable;নির্ভরযোগ্য
excitement;উত্তেজনা
beef;গরুর মাংস
Islam;ইসলাম
Roman;রোমান
architecture;স্থাপত্য
occasional;মাঝে মাঝে
administrative;প্রশাসনিক
elbow;কনুই
deadly;মারাত্মক
Hispanic;হিস্পানিক
allegation;অভিযোগ
confuse;বিভ্রান্ত করা
airplane;বিমান
monthly;মাসিক
duck;হাঁস
dose;ডোজ
Korean;কোরিয়ান
plead;আবেদন
initiate;শুরু করা
lecture;বক্তৃতা
van;থেকে
sixth;ষষ্ঠ
bay;উপসাগর
mainstream;মূলধারা
suburb;উপশহর
sandwich;স্যান্ডউইচ
trunk;ট্রাঙ্ক
rumor;গুজব
implementation;বাস্তবায়ন
swallow;গিলে ফেলা
motivate;অনুপ্রাণিত করা
render;রেন্ডার
longtime;অনেকক্ষণ
trap;ফাঁদ
restrict;সীমাবদ্ধ
cloth;কাপড়
seemingly;আপাতদৃষ্টিতে
legislative;বিধানিক
effectiveness;কার্যকারিতা
enforce;প্রয়োগ করা
lens;লেন্স
inspector;পরিদর্শক
lend;ধার দেওয়া
plain;সমতল
fraud;জালিয়াতি
companion;সহচর
contend;তর্কবিতর্ক করা
nail;পেরেক
array;অ্যারে
strict;কঠোর
assemble;একত্রিত করা
frankly;অকপটে
rat;ইঁদুর
hay;চমৎকার
hallway;হলওয়ে
cave;গুহা
inevitable;অনিবার্য
southwest;দক্ষিণ-পশ্চিম
monster;দানব
unexpected;অপ্রত্যাশিত
obstacle;বাধা
facilitate;সহজতর করা
rip;ছিঁড়ে ফেলা
herb;ঔষধি
overwhelming;অপ্রতিরোধ্য
integration;মিশ্রণ
crystal;স্ফটিক
recession;মন্দা
written;লিখিত
motive;উদ্দেশ্য
flood;বন্যা
pen;কলম
ownership;মালিকানা
nightmare;দুঃস্বপ্ন
inspection;পরিদর্শন
supervisor;কর্মকর্তা
consult;পরামর্শ
arena;আখড়া
diagnosis;রোগ নির্ণয়
possession;দখল
forgive;ক্ষমা
consistently;ধারাবাহিকভাবে
basement;বেসমেন্ট
drift;প্রবাহ
drain;ড্রেন
prosecution;প্রসিকিউশন
maximum;সর্বোচ্চ
announcement;ঘোষণা
warrior;যোদ্ধা
prediction;ভবিষ্যদ্বাণী
bacteria;ব্যাকটেরিয়া
questionnaire;প্রশ্নাবলী
mud;কাদা
infrastructure;অবকাঠামো
hurry;তাড়াতাড়ি
privilege;বিশেষাধিকার
temple;মন্দির
outdoor;বহিরঙ্গন
suck;চুষা
and/or;এবং/অথবা
broadcast;সম্প্রচার
re;পুনরায়
leap;লাফ
random;এলোমেলো
wrist;কব্জি
curtain;পর্দা
pond;পুকুর
domain;ডোমেইন
guilt;অপরাধবোধ
cattle;গবাদি পশু
walking;হাঁটা
playoff;প্লে অফ
minimum;সর্বনিম্ন
fiscal;রাজকোষ
skirt;স্কার্ট
dump;ডাম্প
hence;তাই
database;তথ্যশালা
uncomfortable;অস্বস্তিকর
execute;এক্সিকিউট
limb;অঙ্গ
ideology;মতাদর্শ
tune;সুর
continuing;অব্যাহত
harm;ক্ষতি
railroad;রেলপথ
endure;সহ্য করা
radiation;বিকিরণ
horn;শিং
chronic;দীর্ঘস্থায়ী
peaceful;শান্তিপূর্ণ
innovation;উদ্ভাবন
strain;স্ট্রেন
guitar;গিটার
replacement;প্রতিস্থাপন
behave;আচরণ
administer;পরিচালনা
simultaneously;একই সাথে
dancer;নর্তকী
amendment;সংশোধন
pad;প্যাড
transmission;সংক্রমণ
await;অপেক্ষা করা
retired;অবসরপ্রাপ্ত
trigger;ট্রিগার
spill;ঝরা
grateful;কৃতজ্ঞ
grace;অনুগ্রহ
virtual;অপার্থিব
colony;উপনিবেশ
adoption;দত্তক
indigenous;আদিবাসী
closed;বন্ধ
convict;দোষী
towel;তোয়ালে
modify;সংশোধন করা
particle;কণা
prize;পুরস্কার
landing;অবতরণ
boost;প্রচার করা
bat;এক
alarm;এলার্ম
festival;উৎসব
grip;গ্রিপ
weird;অদ্ভুত
undermine;অবমূল্যায়ন
freshman;নবীন
sweat;ঘাম
outer;বাইরের
drunk;মাতাল
separation;বিচ্ছেদ
traditionally;ঐতিহ্যগতভাবে
govern;শাসন করা
southeast;দক্ষিণ-পূর্ব
intelligent;বুদ্ধিমান
wherever;যেখানেই
ballot;ব্যালট
rhetoric;অলঙ্কারশাস্ত্র
convinced;বিশ্বাসী
driving;পরিচালনা
vitamin;ভিটামিন
enthusiasm;উদ্দীপনা
accommodate;মিটমাট করা
praise;প্রশংসা
injure;আঘাত করা
wilderness;মরুভূমি
endless;অন্তহীন
mandate;আদেশ
respectively;যথাক্রমে
uncertainty;অনিশ্চয়তা
chaos;বিশৃঙ্খলা
mechanical;যান্ত্রিক
canvas;ক্যানভাস
forty;চল্লিশ
lobby;লবি
profound;গভীর
format;বিন্যাস
trait;বৈশিষ্ট্য
currency;মুদ্রা
turkey;তুরস্ক
reserve;সংচিতি
beam;মরীচি
astronomer;জ্যোতির্বিজ্ঞানী
corruption;দুর্নীতি
contractor;ঠিকাদার
apologize;ক্ষমাপ্রার্থী
doctrine;মতবাদ
genuine;অকৃত্রিম
thumb;থাম্ব
unity;ঐক্য
compromise;আপস
horrible;ভয়ঙ্কর
behavioral;আচরণগত
exclusive;একচেটিয়া
scatter;ছিটান
commonly;সাধারণত
convey;বহন করা
twist;মোচড়
complexity;জটিলতা
fork;কাঁটা
disk;ডিস্ক
relieve;উপশম
suspicion;সন্দেহ
health-care;স্বাস্থ্যসেবা
residence;বাসস্থান
shame;লজ্জা
meaningful;অর্থপূর্ণ
sidewalk;ফুটপাথ
Olympics;অলিম্পিক
technological;প্রযুক্তিগত
signature;স্বাক্ষর
pleasant;আনন্দদায়ক
wow;কি দারুন
suspend;স্থগিত করা
rebel;বিদ্রোহী
frozen;হিমায়িত
spouse;পত্নী
fluid;তরল
pension;পেনশন
resume;জীবনবৃত্তান্ত
theoretical;তাত্ত্বিক
sodium;সোডিয়াম
promotion;পদোন্নতি
delicate;সূক্ষ্ম
forehead;কপাল
rebuild;পুনর্নির্মাণ
bounce;বাউন্স
electrical;বৈদ্যুতিক
hook;হুক
detective;গোয়েন্দা
traveler;ভ্রমণকারী
click;ক্লিক
compensation;ক্ষতিপূরণ
exit;প্রস্থান
attraction;আকর্ষণ
dedicate;উৎসর্গ করা
altogether;সব মিলিয়ে
pickup;পিকআপ
carve;খুদা
needle;সুই
belly;পেট
scare;ভয় দেখানো
portfolio;পোর্টফোলিও
shuttle;শাটল
invisible;অদৃশ্য
timing;সময়
engagement;ব্যস্ততা
ankle;গোড়ালি
transaction;লেনদেন
rescue;উদ্ধার
counterpart;প্রতিপক্ষ
historically;ঐতিহাসিকভাবে
firmly;দৃঢ়ভাবে
mild;হালকা
rider;রাইডার
doll;পুতুল
noon;দুপুর
amid;মধ্যে
identical;অভিন্ন
precise;সুনির্দিষ্ট
anxious;উদ্বিগ্ন
structural;কাঠামোগত
residential;আবাসিক
diagnose;নির্ণয়
carbohydrate;কার্বোহাইড্রেট
liberty;স্বাধীনতা
poster;পোস্টার
theology;ধর্মতত্ত্ব
nonprofit;অলাভজনক
crawl;ক্রল
oxygen;অক্সিজেন
handsome;সুদর্শন
sum;যোগফল
provided;প্রদান করা হয়
businessman;ব্যবসায়ী
promising;প্রতিশ্রুতিশীল
conscious;সচেতন
determination;সংকল্প
donor;দাতা
hers;তার
pastor;যাজক
jazz;জ্যাজ
opera;অপেরা
acquisition;অধিগ্রহণ
pit;গর্ত
hug;আলিঙ্গন
wildlife;বন্যপ্রাণী
punish;শাস্তি
equity;ইক্যুইটি
doorway;দরজা
departure;প্রস্থান
elevator;লিফট
teenage;কিশোর
guidance;নির্দেশিকা
happiness;সুখ
statue;মূর্তি
pursuit;সাধনা
repair;মেরামত
decent;শালীন
gym;জিম
oral;মৌখিক
clerk;কেরানি
envelope;খাম
reporting;রিপোর্টিং
destination;গন্তব্য
fist;মুষ্টি
endorse;অনুমোদন করা
exploration;অন্বেষণ
generous;উদার
bath;স্নান
thereby;যার ফলে
indicator;সূচক
sunlight;সূর্যালোক
feedback;প্রতিক্রিয়া
spectrum;বর্ণালী
purple;বেগুনি
laser;লেজার
bold;সাহসী
reluctant;তারা দ্বিধা করে
starting;শুরু
expertise;দক্ষতা
practically;কার্যত
eating;খাওয়া
hint;ইঙ্গিত
sharply;তীক্ষ্ণভাবে
parade;কুচকাওয়াজ
realm;রাজত্ব
cancel;বাতিল
blend;মিশ্রিত
therapist;থেরাপিস্ট
peel;খোসা
pizza;পিজা
recipient;প্রাপক
hesitate;দ্বিধা
flip;উল্টানো
accounting;অ্যাকাউন্টিং
bias;পক্ষপাত
huh;হুহ
metaphor;রুপক
candle;মোমবাতি
judicial;বিচারিক
entity;সত্তা
suffering;কষ্ট
full-time;পুরো সময়
lamp;বাতি
garbage;আবর্জনা
servant;চাকর
regulatory;নিয়ন্ত্রক
diplomatic;কূটনৈতিক
elegant;মার্জিত
reception;অভ্যর্থনা
vanish;অদৃশ্য
automatically;স্বয়ংক্রিয়ভাবে
chin;থুতনি
necessity;প্রয়োজনীয়তা
confess;স্বীকার
racism;বর্ণবাদ
starter;স্টার্টার
banking;ব্যাংকিং
casual;নৈমিত্তিক
gravity;মাধ্যাকর্ষণ
enroll;নথিভুক্ত করা
diminish;হ্রাস করা
prevention;প্রতিরোধ
minimize;ছোট করা
chop;কাটা
performer;অভিনয়কারী
intent;অভিপ্রায়
isolate;বিছিন্ন
inventory;জায়
productive;উত্পাদনশীল
assembly;সমাবেশ
civic;নাগরিক
silk;রেশম
magnitude;মাত্রা
steep;খাড়া
hostage;জিম্মি
collector;সংগ্রাহক
popularity;জনপ্রিয়তা
alien;পরক
dynamic;গতিশীল
scary;ভীতিকর
equation;সমীকরণ
angel;ফেরেশতা
offering;প্রস্তাব
rage;রাগ
photography;ফটোগ্রাফি
toilet;টয়লেট
disappointed;হতাশ
precious;মূল্যবান
prohibit;নিষেধ
realistic;বাস্তবসম্মত
hidden;গোপন
tender;টেন্ডার
gathering;সমাবেশ
outstanding;অসামান্য
stumble;হোঁচট খাওয়া
lonely;একাকী
automobile;অটোমোবাইল
artificial;কৃত্রিম
dawn;ভোর
abstract;বিমূর্ত
descend;অবতরণ
silly;নির্বোধ
tide;জোয়ার
shared;ভাগ করা
hopefully;আশা করি
readily;সহজে
cooperate;সহযোগিতা
revolutionary;বিপ্লবী
romance;রোম্যান্স
hardware;হার্ডওয়্যার
pillow;বালিশ
kit;কিট
continent;মহাদেশ
seal;সীল
circuit;সার্কিট
ruling;শাসন
shortage;স্বল্পতা
annually;বার্ষিক
lately;সম্প্রতি
scan;স্ক্যান
fool;মূর্খ
deadline;শেষ তারিখ
rear;পিছনে
processing;প্রক্রিয়াকরণ
ranch;খামার
coastal;উপকূলীয়
undertake;গ্রহণ করা
softly;নরমভাবে
burning;জ্বলন্ত
verbal;মৌখিক
tribal;উপজাতীয়
ridiculous;হাস্যকর
automatic;স্বয়ংক্রিয়
diamond;হীরা
credibility;বিশ্বাসযোগ্যতা
import;আমদানি
sexually;যৌনভাবে
divine;ঐশ্বরিক
sentiment;ভাবপ্রবণতা
cart;কার্ট
oversee;তদারকি
o'clock;বাজে
elder;বড়
pro;প্রো
inspiration;অনুপ্রেরণা
Dutch;ডাচ
quantity;পরিমাণ
trailer;লতা
mate;মৃত্যু
Greek;গ্রীক
genius;প্রতিভা
monument;স্মৃতিস্তম্ভ
bid;বিড
quest;অনুসন্ধান
sacrifice;বলিদান
invitation;আমন্ত্রণ
accuracy;সঠিকতা
juror;বিচারক
officially;আনুষ্ঠানিকভাবে
broker;দালাল
treasure;ধন
loyalty;আনুগত্য
talented;প্রতিভাশালী
gasoline;পেট্রল
stiff;কড়া
output;আউটপুট
nominee;মনোনীত
extended;সম্প্রসারিত
diabetes;ডায়াবেটিস
slap;চড়
toxic;বিষাক্ত
alleged;অভিযুক্ত
jaw;চোয়াল
grief;দুঃখ
mysterious;রহস্যময়
rocket;রকেট
donate;দান
inmate;বন্দী
tackle;সাজসরঁজাম
dynamics;গতিবিদ্যা
bow;নম
ours;আমাদের
dignity;মর্যাদা
carpet;কার্পেট
parental;পিতামাতার
bubble;বুদ্বুদ
buddy;বন্ধু
barn;শস্যাগার
sword;তলোয়ার
seventh;সপ্তম
glory;মহিমা
tightly;শক্তভাবে
protective;প্রতিরক্ষামূলক
tuck;টাক
drum;ড্রাম
faint;অজ্ঞান
queen;রাণী
dilemma;দ্বিধা
input;ইনপুট
specialize;বিশেষজ্ঞ
northeast;উত্তর-পূর্ব
shallow;অগভীর
liability;দায়
sail;পাল
merchant;বণিক
stadium;স্টেডিয়াম
improved;উন্নত
bloody;রক্তাক্ত
associated;যুক্ত
withdrawal;উত্তোলন
refrigerator;রেফ্রিজারেটর
nest;নীড়
thoroughly;পুঙ্খানুপুঙ্খভাবে
lane;গলি
ancestor;পূর্বপুরুষ
condemn;নিন্দা
steam;বাষ্প
accent;উচ্চারণ
optimistic;আশাবাদী
unite;একত্রিত
cage;খাঁচা
equip;সজ্জিত করা
shrimp;চিংড়ি
homeland;স্বদেশ
rack;আলনা
costume;পরিচ্ছদ
wolf;নেকড়ে
courtroom;আদালত কক্ষ
statute;আইন
cartoon;কার্টুন
productivity;প্রমোদ
grin;হাসি
symbolic;প্রতীকী
bug;বাগ
bless;আশীর্বাদ
aunt;খালা
agriculture;কৃষি
hostile;প্রতিকূল
conceive;গর্ভধারণ করা
combined;মিলিত
instantly;সঙ্গে সঙ্গে
bankruptcy;দেউলিয়াত্ব
vaccine;টিকা
bonus;বোনাস
collaboration;সহযোগিতা
mixed;মিশ্রিত
opposed;বিরোধী
orbit;কক্ষপথ
grasp;উপলব্ধি
patience;ধৈর্য
spite;সত্ত্বেও
tropical;গ্রীষ্মমন্ডলীয়
voting;ভোট
patrol;টহল
willingness;ইচ্ছা
revelation;উদ্ঘাটন
calm;শান্ত
jewelry;গয়না
Cuban;কিউবান
haul;আনা
concede;স্বীকার করা
wagon;ওয়াগন
afterward;পরে
spectacular;দর্শনীয়
ruin;ধ্বংস
sheer;নিছক
immune;ইমিউন
reliability;নির্ভরযোগ্যতা
ass;হয়
alongside;এর পাশাপাশি
bush;গুল্ম
exotic;বহিরাগত
fascinating;চটুল
clip;ক্লিপ
thigh;উরু
bull;ষাঁড়
drawer;ড্রয়ার
sheep;ভেড়া
discourage;নিরুৎসাহিত করা
coordinator;সমন্বয়কারী
ideological;আদর্শগত
runner;রানার
secular;ধর্মনিরপেক্ষ
intimate;অন্তরঙ্গ
empire;সাম্রাজ্য
cab;ট্যাক্সি
exam;পরীক্ষা
documentary;তথ্যচিত্র
neutral;নিরপেক্ষ
biology;জীববিজ্ঞান
flexible;নমনীয়
progressive;প্রগতিশীল
web;ওয়েব
conspiracy;ষড়যন্ত্র
casualty;হতাহত
republic;প্রজাতন্ত্র
execution;মৃত্যুদন্ড
terrific;ভয়ঙ্কর
whale;তিমি
functional;কার্যকরী
instinct;সহজাত প্রবৃত্তি
teammate;সতীর্থ
aluminum;অ্যালুমিনিয়াম
whoever;যে কেউ
ministry;মন্ত্রণালয়
verdict;রায়
instruct;নির্দেশ
skull;মাথার খুলি
self-esteem;আত্মসম্মান
cooperative;সমবায়
manipulate;ম্যানিপুলেট
bee;মৌমাছি
practitioner;অনুশীলনকারী
loop;লুপ
edit;সম্পাদনা
whip;চাবুক
puzzle;ধাঁধা
mushroom;মাশরুম
subsidy;ভর্তুকি
boil;ফুটান
tragic;দুঃখজনক
mathematics;অংক
mechanic;মেকানিক
jar;জার
earthquake;ভূমিকম্প
pork;শুয়োরের মাংস
creativity;সৃজনশীলতা
safely;নিরাপদে
underlying;অন্তর্নিহিত
dessert;ডেজার্ট
sympathy;সহানুভূতি
fisherman;জেলে
incredibly;অবিশ্বাস্যভাবে
isolation;আলাদা করা
sock;মোজা
eleven;এগারো
sexy;সেক্সি
entrepreneur;উদ্যোক্তা
syndrome;সিন্ড্রোম
bureau;ব্যুরো
workplace;কর্মক্ষেত্র
ambition;উচ্চাকাঙ্ক্ষা
touchdown;টাচডাউন
utilize;ব্যবহার করা
breeze;মৃদুমন্দ বাতাস
costly;ব্যয়বহুল
ambitious;উচ্চাকাঙ্ক্ষী
Christianity;খ্রিস্টধর্ম
presumably;সম্ভবত
influential;প্রভাবশালী
translation;অনুবাদ
uncertain;অনিশ্চিত
dissolve;দ্রবীভূত করা
statistical;পরিসংখ্যানগত
gut;সাহস
metropolitan;মহানগর
rolling;ঘূর্ণায়মান
aesthetic;নান্দনিক
spell;বানান
insert;সন্নিবেশ
booth;বুথ
helmet;শিরস্ত্রাণ
waist;কোমর
expected;প্রত্যাশিত
lion;সিংহ
accomplishment;সিদ্ধি
royal;রাজকীয়
panic;আতঙ্ক
crush;পিষা
